chr	start	end	name	class	activity_base	TargetGene	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	powerlaw_contact	powerlaw_contact_reference	hic_contact	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	geneType	newID3
scaffold-ma3	164713471	164713725	intergenic|scaffold-ma3:164713471-164713725	intergenic	1.928348	crovir-transcript-6549	164718825	19.552356	0.53671	TRUE	5227	FALSE	0.11876	0.11876	0.066243	0.066243	0.001229	0.067472	0.13011	0.08062	0.22901	0.120462	NA	NonVenom	NA
scaffold-ma3	164714522	164714672	intergenic|scaffold-ma3:164714522-164714672	intergenic	1.35112	crovir-transcript-6549	164718825	19.552356	0.53671	TRUE	4228	FALSE	0.123436	0.123436	0.066243	0.066243	0.001229	0.067472	0.091163	0.056487	0.166777	0.087727	NA	NonVenom	NA
scaffold-ma3	165534507	165534931	genic|scaffold-ma3:165534507-165534931	genic	4.764002	crovir-transcript-6561	165533714	19.979452	0.942187	TRUE	1005	FALSE	0.123436	0.123436	0.112822	0.112822	0.001229	0.114051	0.54334	0.185081	0.58805	0.17461	NA	NonVenom	NA
scaffold-ma3	165630216	165630480	intergenic|scaffold-ma3:165630216-165630480	intergenic	4.384794	crovir-transcript-6558	165631417	271.314404	0.982025	TRUE	1069	FALSE	0.123436	0.123436	0.093852	0.093852	0.001229	0.095081	0.41691	0.140336	0.541242	0.137361	NA	NonVenom	NA
scaffold-ma3	166655840	166656424	genic|scaffold-ma3:166655840-166656424	genic	2.776403	crovir-transcript-6571	166661149	56.593753	0.187618	TRUE	5017	FALSE	0.123072	0.123072	0.149298	0.149298	0.001229	0.150527	0.417925	0.312551	0.341698	0.191643	NA	NonVenom	NA
scaffold-ma3	166656707	166656822	genic|scaffold-ma3:166656707-166656822	genic	1.0639	crovir-transcript-6571	166661149	56.593753	0.187618	TRUE	4384.5	FALSE	0.123436	0.123436	0.149298	0.149298	0.001229	0.150527	0.160146	0.119767	0.131324	0.073653	NA	NonVenom	NA
scaffold-ma3	166681860	166682515	intergenic|scaffold-ma3:166681860-166682515	intergenic	12.186422	crovir-transcript-6572	166716089	22.000994	0.884861	TRUE	33901.5	FALSE	0.023352	0.023352	0.012291	0.012291	0.001229	0.01352	0.164763	0.106012	0.284575	0.131434	NA	NonVenom	NA
scaffold-ma3	167155789	167156442	intergenic|scaffold-ma3:167155789-167156442	intergenic	13.862507	crovir-transcript-6573	167249757	20.500022	0.498816	TRUE	93641.5	FALSE	0.009648	0.009648	0.008713	0.008713	0.001229	0.009942	0.137819	0.152528	0.133746	0.083679	NA	NonVenom	NA
scaffold-ma3	167568395	167569284	intergenic|scaffold-ma3:167568395-167569284	intergenic	12.367739	crovir-transcript-6576	167419613	13.85094	0.992105	TRUE	149226.5	FALSE	0.006432	0.006432	0.004713	0.004713	0.001229	0.005942	0.073492	0.052798	0.079554	0.020975	NA	NonVenom	NA
scaffold-ma3	167568395	167569284	intergenic|scaffold-ma3:167568395-167569284	intergenic	12.367739	crovir-transcript-6578	167510471	14.674026	0.188073	TRUE	58368.5	FALSE	0.014556	0.014556	0.003892	0.003892	0.001229	0.005121	0.063341	0.089971	0.180024	0.138471	NA	NonVenom	NA
scaffold-ma3	167568395	167569284	intergenic|scaffold-ma3:167568395-167569284	intergenic	12.367739	crovir-transcript-6579	167590081	49.299837	0.212243	TRUE	21241.5	FALSE	0.035071	0.035071	0.009816	0.009816	0.001229	0.011045	0.136607	0.160331	0.433753	0.310843	NA	NonVenom	NA
scaffold-ma3	168114136	168114388	genic|scaffold-ma3:168114136-168114388	genic	5.002405	crovir-transcript-6583	168115201	11.063173	0.908362	TRUE	939	FALSE	0.123436	0.123436	0.014041	0.014041	0.001229	0.01527	0.076389	0.088037	0.617477	0.204213	NA	NonVenom	NA
scaffold-ma3	170538448	170538967	genic|scaffold-ma3:170538448-170538967	genic	8.539711	crovir-transcript-6594	170535359	12.123439	0.781199	TRUE	3348.5	FALSE	0.123436	0.123436	0.042132	0.042132	0.001229	0.043361	0.370288	0.342021	1.054108	0.464207	NA	NonVenom	NA
scaffold-ma3	170538448	170538967	genic|scaffold-ma3:170538448-170538967	genic	8.539711	crovir-transcript-6595	170635267	75.116896	0.199885	TRUE	96559.5	FALSE	0.009394	0.009394	0.003911	0.003911	0.001229	0.00514	0.043895000000000003	0.075116	0.080221	0.103004	NA	NonVenom	NA
scaffold-ma3	171220217	171220421	intergenic|scaffold-ma3:171220217-171220421	intergenic	0.61895	crovir-transcript-6601	171224208	13.157861	0.152092	TRUE	3889	FALSE	0.123436	0.123436	0.044423	0.044423	0.001229	0.045652	0.028257	0.060352	0.076401	0.114162	NA	NonVenom	NA
scaffold-ma3	172457734	172458175	intergenic|scaffold-ma3:172457734-172458175	intergenic	2.731084	crovir-transcript-6612	172462264	12.364611	0.437815	TRUE	4309.5	FALSE	0.123436	0.123436	0.010154	0.010154	0.001229	0.011383	0.031087	0.059745	0.337114	0.26985	NA	NonVenom	NA
scaffold-ma3	172610649	172611261	intergenic|scaffold-ma3:172610649-172611261	intergenic	16.799498	crovir-transcript-6618	172634328	72.416904	0.814174	TRUE	23373	FALSE	0.032272	0.032272	0.002796	0.002796	0.001229	0.004025	0.06762	0.054052	0.542151	0.227843	NA	NonVenom	NA
scaffold-ma3	172688894	172689437	intergenic|scaffold-ma3:172688894-172689437	intergenic	5.047419	crovir-transcript-6618	172634328	72.416904	0.814174	TRUE	54837.5	FALSE	0.015368	0.015368	0.014949	0.014949	0.001229	0.016179	0.08166	0.065275	0.077569	0.032599	NA	NonVenom	NA
scaffold-ma3	172688894	172689437	intergenic|scaffold-ma3:172688894-172689437	intergenic	5.047419	crovir-transcript-6616	172737934	68.76799	0.677233	TRUE	48768.5	FALSE	0.017019	0.017019	0.009347	0.009347	0.001229	0.010576	0.05338	0.052833	0.085902	0.042293	NA	NonVenom	NA
scaffold-ma3	172728040	172728314	intergenic|scaffold-ma3:172728040-172728314	intergenic	3.132963	crovir-transcript-6616	172737934	68.76799	0.677233	TRUE	9757	FALSE	0.069005	0.069005	0.015593	0.015593	0.001229	0.016822	0.052702	0.052162	0.216189	0.106439	NA	NonVenom	NA
scaffold-ma3	172757508	172758018	intergenic|scaffold-ma3:172757508-172758018	intergenic	7.032293	crovir-transcript-6616	172737934	68.76799	0.677233	TRUE	19829	FALSE	0.037235	0.037235	0.011888	0.011888	0.001229	0.013117	0.092243	0.091296	0.261847	0.128919	NA	NonVenom	NA
scaffold-ma3	172757508	172758018	intergenic|scaffold-ma3:172757508-172758018	intergenic	7.032293	crovir-transcript-6617	172759043	18.952671	0.851096	TRUE	1280	FALSE	0.123436	0.123436	0.04177	0.04177	0.001229	0.042999	0.302383	0.228102	0.868038	0.306419	NA	NonVenom	NA
scaffold-ma3	172757508	172758018	intergenic|scaffold-ma3:172757508-172758018	intergenic	7.032293	crovir-transcript-6630	172787714	43.442223	0.798992	TRUE	29951	FALSE	0.026009	0.026009	0.008016	0.008016	0.001229	0.009245	0.065014	0.062949	0.182906	0.093704	NA	NonVenom	NA
scaffold-ma3	172757508	172758018	intergenic|scaffold-ma3:172757508-172758018	intergenic	7.032293	crovir-transcript-6626	172827715	223.05681	0.767717	TRUE	69952	FALSE	0.012435	0.012435	0.007395	0.007395	0.001229	0.008624	0.060644000000000003	0.068507	0.087445	0.051377	NA	NonVenom	NA
scaffold-ma3	172757508	172758018	intergenic|scaffold-ma3:172757508-172758018	intergenic	7.032293	crovir-transcript-6625	172842788	40.243559	0.868525	TRUE	85025	FALSE	0.010493	0.010493	0.004087	0.004087	0.001229	0.005316	0.037383	0.050062	0.073792	0.039157	NA	NonVenom	NA
scaffold-ma3	173505719	173506934	intergenic|scaffold-ma3:173505719-173506934	intergenic	10.25155	crovir-transcript-6635	173528859	16.498179	0.567438	TRUE	22532.5	FALSE	0.033317	0.033317	0.003188	0.003188	0.001229	0.004417	0.045285	0.105536	0.341547	0.262221	NA	NonVenom	NA
scaffold-ma3	175649419	175649566	intergenic|scaffold-ma3:175649419-175649566	intergenic	2.766914	crovir-transcript-6638	175638254	24.573603	0.3381	TRUE	11238.5	FALSE	0.06102	0.06102	0.00724	0.00724	0.001229	0.00847	0.023435	0.058916	0.168837	0.222402	NA	NonVenom	NA
scaffold-ma3	175901587	175901771	genic|scaffold-ma3:175901587-175901771	genic	1.891307	crovir-transcript-6646	175885416	53.554568	0.465993	TRUE	16263	FALSE	0.044244	0.044244	0.009842	0.009842	0.001229	0.011071	0.020939	0.055508	0.083679	0.116856	NA	NonVenom	NA
scaffold-ma3	176116339	176117399	intergenic|scaffold-ma3:176116339-176117399	intergenic	21.810167	crovir-transcript-6638	175638254	24.573603	0.3381	TRUE	478615	FALSE	0.002334	0.002334	0	0	0.001229	0.001229	0.026809	0.067398	0.050897	0.067044	NA	NonVenom	NA
scaffold-ma3	176116339	176117399	intergenic|scaffold-ma3:176116339-176117399	intergenic	21.810167	crovir-transcript-6646	175885416	53.554568	0.465993	TRUE	231453	FALSE	0.004391	0.004391	0	0	0.001229	0.001229	0.026809	0.071069	0.095763	0.133731	NA	NonVenom	NA
scaffold-ma3	176116339	176117399	intergenic|scaffold-ma3:176116339-176117399	intergenic	21.810167	crovir-transcript-6640	176168888	15.41506	0.208113	TRUE	52019	FALSE	0.01609	0.01609	0.002218	0.002218	0.001229	0.003448	0.075195	0.090397	0.350923	0.190389	NA	NonVenom	NA
scaffold-ma3	176410996	176411345	genic|scaffold-ma3:176410996-176411345	genic	4.683051	crovir-transcript-6652	176364103	72.237708	0.527965	TRUE	47067.5	FALSE	0.017553	0.017553	0.009404	0.009404	0.001229	0.010633	0.049797	0.077244	0.082201	0.059498	NA	NonVenom	NA
scaffold-ma3	176412485	176412779	genic|scaffold-ma3:176412485-176412779	genic	7.207999	crovir-transcript-6652	176364103	72.237708	0.527965	TRUE	48529	FALSE	0.017092	0.017092	0.009404	0.009404	0.001229	0.010633	0.076645	0.118892	0.123199	0.089173	NA	NonVenom	NA
scaffold-ma3	176709184	176709601	intergenic|scaffold-ma3:176709184-176709601	intergenic	3.251719	crovir-transcript-6648	176705382	57.890924	0.531487	TRUE	4010.5	FALSE	0.123436	0.123436	0.065355	0.065355	0.001229	0.066585	0.216515	0.159023	0.401379	0.199609	NA	NonVenom	NA
scaffold-ma3	176714076	176714366	intergenic|scaffold-ma3:176714076-176714366	intergenic	2.562494	crovir-transcript-6648	176705382	57.890924	0.531487	TRUE	8839	FALSE	0.075198	0.075198	0.065355	0.065355	0.001229	0.066585	0.170623	0.125317	0.192695	0.095829	NA	NonVenom	NA
scaffold-ma3	176719761	176719977	intergenic|scaffold-ma3:176719761-176719977	intergenic	3.216609	crovir-transcript-6648	176705382	57.890924	0.531487	TRUE	14487	FALSE	0.048926	0.048926	0.041177	0.041177	0.001229	0.042406	0.136403	0.100183	0.157377	0.078265	NA	NonVenom	NA
scaffold-ma3	176727793	176728120	intergenic|scaffold-ma3:176727793-176728120	intergenic	3.764202	crovir-transcript-6648	176705382	57.890924	0.531487	TRUE	22574.5	FALSE	0.033263	0.033263	0.036113	0.036113	0.001229	0.037342	0.140563	0.103239	0.125207	0.062267	NA	NonVenom	NA
scaffold-ma3	177902632	177903084	genic|scaffold-ma3:177902632-177903084	genic	4.684484	crovir-transcript-6657	177905725	1339.795579	0.882796	TRUE	2867	FALSE	0.123436	0.123436	0.087544	0.087544	0.001229	0.088774	0.415858	0.222085	0.578234	0.195788	NA	NonVenom	NA
scaffold-ma3	177902632	177903084	genic|scaffold-ma3:177902632-177903084	genic	4.684484	crovir-transcript-6654	177907472	32.870293	0.572175	TRUE	4614	FALSE	0.123436	0.123436	0.087544	0.087544	0.001229	0.088774	0.415858	0.222093	0.578234	0.201759	NA	NonVenom	NA
scaffold-ma3	177904790	177904912	genic|scaffold-ma3:177904790-177904912	genic	2.710015	crovir-transcript-6657	177905725	1339.795579	0.882796	TRUE	874	FALSE	0.123436	0.123436	0.087544	0.087544	0.001229	0.088774	0.240578	0.128478	0.334514	0.113265	NA	NonVenom	NA
scaffold-ma3	177904790	177904912	genic|scaffold-ma3:177904790-177904912	genic	2.710015	crovir-transcript-6654	177907472	32.870293	0.572175	TRUE	2621	FALSE	0.123436	0.123436	0.087544	0.087544	0.001229	0.088774	0.240578	0.12848300000000001	0.334514	0.116719	NA	NonVenom	NA
scaffold-ma3	179217385	179217849	intergenic|scaffold-ma3:179217385-179217849	intergenic	5.544143	crovir-transcript-6668	179204025	34.650697	0.861723	TRUE	13592	FALSE	0.051717	0.051717	0.010875	0.010875	0.001229	0.012105	0.067109	0.053813	0.286729	0.147609	NA	NonVenom	NA
scaffold-ma3	179329699	179330088	intergenic|scaffold-ma3:179329699-179330088	intergenic	1.92043	crovir-transcript-6669	179327475	25.691767	0.343202	TRUE	2418.5	FALSE	0.123436	0.123436	0.168788	0.168788	0.001229	0.170017	0.326505	0.127151	0.23705	0.10456	NA	NonVenom	NA
scaffold-ma3	179334294	179334764	intergenic|scaffold-ma3:179334294-179334764	intergenic	10.771167	crovir-transcript-6669	179327475	25.691767	0.343202	TRUE	7054	FALSE	0.091502	0.091502	0.168788	0.168788	0.001229	0.170017	1.831279	0.713157	0.98558	0.434727	NA	NonVenom	NA
scaffold-ma3	179334294	179334764	intergenic|scaffold-ma3:179334294-179334764	intergenic	10.771167	crovir-transcript-6677	179660491	44.960592	0.28633	TRUE	325962	FALSE	0.00326	0.00326	0	0	0.001229	0.001229	0.01324	0.062	0.03511	0.093258	NA	NonVenom	NA
scaffold-ma3	179359835	179360646	genic|scaffold-ma3:179359835-179360646	genic	18.635429	crovir-transcript-6661	178641366	72.519049	0.572964	TRUE	718874.5	FALSE	0.001638	0.001638	0.001659	0.001659	0.001229	0.002888	0.053821	0.095604	0.030526	0.027456	NA	NonVenom	NA
scaffold-ma3	179359835	179360646	genic|scaffold-ma3:179359835-179360646	genic	18.635429	crovir-transcript-6668	179204025	34.650697	0.861723	TRUE	156215.5	FALSE	0.006181	0.006181	0.00477	0.00477	0.001229	0.005999	0.111803	0.089651	0.115191	0.059301	NA	NonVenom	NA
scaffold-ma3	179359835	179360646	genic|scaffold-ma3:179359835-179360646	genic	18.635429	crovir-transcript-6677	179660491	44.960592	0.28633	TRUE	300250.5	FALSE	0.003501	0.003501	0	0	0.001229	0.001229	0.022907	0.107267	0.065245	0.173304	NA	NonVenom	NA
scaffold-mi6	8	327	intergenic|scaffold-mi6:8-327	intergenic	2.018608	crovir-transcript-11418	2138	36.395203	0.641708	TRUE	1970.5	FALSE	0.123436	0.123436	0.085876	0.085876	0.001229	0.087105	0.175831	0.130492	0.249169	0.107561	NA	NonVenom	NA
scaffold-mi6	901	1192	intergenic|scaffold-mi6:901-1192	intergenic	2.01753	crovir-transcript-11418	2138	36.395203	0.641708	TRUE	1091.5	FALSE	0.123436	0.123436	0.085876	0.085876	0.001229	0.087105	0.175737	0.130422	0.249036	0.107504	NA	NonVenom	NA
scaffold-mi6	56203	56882	genic|scaffold-mi6:56203-56882	genic	12.713837	crovir-transcript-11422	79115	31.007305	0.702314	TRUE	22572.5	FALSE	0.033265	0.033265	0.015743	0.015743	0.001229	0.016972	0.215784	0.167809	0.422929	0.132718	NA	NonVenom	NA
scaffold-mi6	65069	65332	intergenic|scaffold-mi6:65069-65332	intergenic	1.969486	crovir-transcript-11422	79115	31.007305	0.702314	TRUE	13914.5	FALSE	0.050673	0.050673	0.040021	0.040021	0.001229	0.04125	0.081241	0.063179	0.0998	0.031318	NA	NonVenom	NA
scaffold-mi6	101011	101390	intergenic|scaffold-mi6:101011-101390	intergenic	5.182988	crovir-transcript-11416	105896	51.865466	0.668792	TRUE	4695.5	FALSE	0.123436	0.123436	0.101373	0.101373	0.001229	0.102602	0.531787	0.201788	0.639768	0.135593	NA	NonVenom	NA
scaffold-mi6	102155	102344	intergenic|scaffold-mi6:102155-102344	intergenic	2.204176	crovir-transcript-11416	105896	51.865466	0.668792	TRUE	3646.5	FALSE	0.123436	0.123436	0.101373	0.101373	0.001229	0.102602	0.226154	0.085815	0.272075	0.057664	NA	NonVenom	NA
scaffold-mi6	103331	103568	intergenic|scaffold-mi6:103331-103568	intergenic	5.297221	crovir-transcript-11416	105896	51.865466	0.668792	TRUE	2446.5	FALSE	0.123436	0.123436	0.101373	0.101373	0.001229	0.102602	0.543508	0.206236	0.653868	0.138582	NA	NonVenom	NA
scaffold-mi6	273014	273289	intergenic|scaffold-mi6:273014-273289	intergenic	6.551485	crovir-transcript-11427	332503	57.073361	0.768446	TRUE	59351.5	FALSE	0.014346	0.014346	0.022961	0.022961	0.001229	0.02419	0.15848	0.06477	0.093987	0.017096	NA	NonVenom	NA
scaffold-mi6	308985	309608	intergenic|scaffold-mi6:308985-309608	intergenic	12.381987	crovir-transcript-11427	332503	57.073361	0.768446	TRUE	23206.5	FALSE	0.032473	0.032473	0.015108	0.015108	0.001229	0.016338	0.202291	0.082676	0.402082	0.073137	NA	NonVenom	NA
scaffold-mi6	317616	318145	intergenic|scaffold-mi6:317616-318145	intergenic	10.37986	crovir-transcript-11427	332503	57.073361	0.768446	TRUE	14622.5	FALSE	0.048532	0.048532	0.016722	0.016722	0.001229	0.017951	0.186328	0.076152	0.503754	0.09163	NA	NonVenom	NA
scaffold-mi6	319373	319913	intergenic|scaffold-mi6:319373-319913	intergenic	8.929385	crovir-transcript-11427	332503	57.073361	0.768446	TRUE	12860	FALSE	0.054269	0.054269	0.016722	0.016722	0.001229	0.017951	0.160291	0.06551	0.48459	0.088144	NA	NonVenom	NA
scaffold-mi6	388022	388560	intergenic|scaffold-mi6:388022-388560	intergenic	11.317189	crovir-transcript-11430	380049	11.327214	0.934536	TRUE	8242	FALSE	0.079915	0.079915	0.040119	0.040119	0.001229	0.041349	0.467949	0.152594	0.904411	0.154631	NA	NonVenom	NA
scaffold-mi6	388022	388560	intergenic|scaffold-mi6:388022-388560	intergenic	11.317189	crovir-transcript-11431	410525	86.20554	0.697881	TRUE	22234	FALSE	0.033705	0.033705	0.019782	0.019782	0.001229	0.021012	0.237793	0.111964	0.38145	0.115859	NA	NonVenom	NA
scaffold-mi6	944332	945654	intergenic|scaffold-mi6:944332-945654	intergenic	18.67137	crovir-transcript-11438	952461	20.471881	0.423757	TRUE	7468	FALSE	0.087073	0.087073	0.015041	0.015041	0.001229	0.01627	0.303784	0.213601	1.625771	0.499051	NA	NonVenom	NA
scaffold-mi6	944332	945654	intergenic|scaffold-mi6:944332-945654	intergenic	18.67137	crovir-transcript-11441	1078521	80.177974	0.061274	TRUE	133528	FALSE	0.007086	0.007086	0.00361	0.00361	0.001229	0.00484	0.090362	0.055071	0.132296	0.044676	NA	NonVenom	NA
scaffold-mi6	1092411	1093039	intergenic|scaffold-mi6:1092411-1093039	intergenic	8.639386	crovir-transcript-11441	1078521	80.177974	0.061274	TRUE	14204	FALSE	0.049773	0.049773	0.01784	0.01784	0.001229	0.019069	0.164744	0.100402	0.430012	0.145215	NA	NonVenom	NA
scaffold-mi6	1105616	1106203	intergenic|scaffold-mi6:1105616-1106203	intergenic	5.973311	crovir-transcript-11436	1124206	166.63341	0.959981	TRUE	18296.5	FALSE	0.039934	0.039934	0.036733	0.036733	0.001229	0.037962	0.226759	0.06331	0.238537	0.045207	NA	NonVenom	NA
scaffold-mi6	1153093	1153605	genic|scaffold-mi6:1153093-1153605	genic	10.745944	crovir-transcript-11436	1124206	166.63341	0.959981	TRUE	29143	FALSE	0.026636	0.026636	0.018684	0.018684	0.001229	0.019913	0.213986	0.059743	0.286225	0.054245	NA	NonVenom	NA
scaffold-mi6	2344149	2344828	intergenic|scaffold-mi6:2344149-2344828	intergenic	7.646599	crovir-transcript-11456	2110324	45.183722	0.887654	TRUE	234164.5	FALSE	0.004346	0.004346	0.010208	0.010208	0.001229	0.011438	0.087459	0.052668	0.033236	0.012591	NA	NonVenom	NA
scaffold-mi6	3515818	3516187	genic|scaffold-mi6:3515818-3516187	genic	8.342353	crovir-transcript-11466	3521497	183.143672	0.693022	TRUE	5494.5	FALSE	0.113714	0.113714	0.133607	0.133607	0.001229	0.134836	1.124852	0.188599	0.948645	0.135698	NA	NonVenom	NA
scaffold-mi6	3519037	3519330	genic|scaffold-mi6:3519037-3519330	genic	5.820306	crovir-transcript-11466	3521497	183.143672	0.693022	TRUE	2313.5	FALSE	0.123436	0.123436	0.133607	0.133607	0.001229	0.134836	0.784788	0.131582	0.718436	0.102768	NA	NonVenom	NA
scaffold-mi6	3522972	3523194	intergenic|scaffold-mi6:3522972-3523194	intergenic	5.024908	crovir-transcript-11466	3521497	183.143672	0.693022	TRUE	1586	FALSE	0.123436	0.123436	0.133607	0.133607	0.001229	0.134836	0.67754	0.1136	0.620255	0.088724	NA	NonVenom	NA
scaffold-mi6	3524961	3525142	intergenic|scaffold-mi6:3524961-3525142	intergenic	4.858855	crovir-transcript-11466	3521497	183.143672	0.693022	TRUE	3554.5	FALSE	0.123436	0.123436	0.069511	0.069511	0.001229	0.07074	0.343715	0.057629	0.599758	0.085792	NA	NonVenom	NA
scaffold-mi6	3526035	3526236	intergenic|scaffold-mi6:3526035-3526236	intergenic	6.328549	crovir-transcript-11466	3521497	183.143672	0.693022	TRUE	4638.5	FALSE	0.123436	0.123436	0.069511	0.069511	0.001229	0.07074	0.447681	0.075061	0.781171	0.111742	NA	NonVenom	NA
scaffold-mi6	3812158	3812408	genic|scaffold-mi6:3812158-3812408	genic	3.512998	crovir-transcript-11467	3811145	283.885792	0.997146	TRUE	1138	FALSE	0.123436	0.123436	0.123591	0.123591	0.001229	0.12482	0.438493	0.06738	0.433631	0.056888	NA	NonVenom	NA
scaffold-mi6	4248800	4249307	intergenic|scaffold-mi6:4248800-4249307	intergenic	4.497239	crovir-transcript-11476	4251032	14.02655	0.666545	TRUE	1978.5	FALSE	0.123436	0.123436	0.046447	0.046447	0.001229	0.047676	0.214411	0.089098	0.555121	0.110006	NA	NonVenom	NA
scaffold-mi6	4256035	4256287	intergenic|scaffold-mi6:4256035-4256287	intergenic	2.968379	crovir-transcript-11476	4251032	14.02655	0.666545	TRUE	5129	FALSE	0.120731	0.120731	0.061646	0.061646	0.001229	0.062875	0.186636	0.077557	0.358376	0.071018	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11418	2138	36.395203	0.641708	TRUE	4673701.5	FALSE	3.21e-4	3.21e-4	0	0	3.21e-4	3.21e-4	0.321524	0.238618	0.321524	0.138795	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11419	41106	198.948807	0.624036	TRUE	4634733.5	FALSE	3.24e-4	3.24e-4	0	0	3.24e-4	3.24e-4	0.323874	0.327885	0.323874	0.119286	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11422	79115	31.007305	0.702314	TRUE	4596724.5	FALSE	3.26e-4	3.26e-4	0	0	3.26e-4	3.26e-4	0.326203	0.253679	0.326203	0.102365	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11416	105896	51.865466	0.668792	TRUE	4569943.5	FALSE	3.28e-4	3.28e-4	0	0	3.28e-4	3.28e-4	0.327865	0.12441	0.327865	0.069488	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11417	122319	10.828283	0.833424	TRUE	4553520.5	FALSE	3.29e-4	3.29e-4	0	0	3.29e-4	3.29e-4	0.328894	0.158203	0.328894	0.100929	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11427	332503	57.073361	0.768446	TRUE	4343336.5	FALSE	3.43e-4	3.43e-4	0	0	3.43e-4	3.43e-4	0.342698	0.140059	0.342698	0.062335	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11430	380049	11.327214	0.934536	TRUE	4295790.5	FALSE	3.46e-4	3.46e-4	0	0	3.46e-4	3.46e-4	0.345995	0.112826	0.345995	0.059156	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11431	410525	86.20554	0.697881	TRUE	4265314.5	FALSE	3.48e-4	3.48e-4	0	0	3.48e-4	3.48e-4	0.348145	0.163923	0.348145	0.105744	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11429	420275	591.625471	0.50838	TRUE	4255564.5	FALSE	3.49e-4	3.49e-4	0	0	3.49e-4	3.49e-4	0.348839	0.247994	0.348839	0.123303	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11432	686277	54.889855	0.769418	TRUE	3989562.5	FALSE	3.69e-4	3.69e-4	0	0	3.69e-4	3.69e-4	0.368988	0.228154	0.368988	0.14786	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11438	952461	20.471881	0.423757	TRUE	3723378.5	FALSE	3.92e-4	3.92e-4	0	0	3.92e-4	3.92e-4	0.391834	0.275512	0.391834	0.120279	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11441	1078521	80.177974	0.061274	TRUE	3597318.5	FALSE	4.04e-4	4.04e-4	0	0	4.04e-4	4.04e-4	0.403753	0.246065	0.403753	0.136348	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11436	1124206	166.63341	0.959981	TRUE	3551633.5	FALSE	4.08e-4	4.08e-4	0	0	4.08e-4	4.08e-4	0.408268	0.113986	0.408268	0.077374	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11439	1162041	29.272242	0.99836	TRUE	3513798.5	FALSE	4.12e-4	4.12e-4	0	0	4.12e-4	4.12e-4	0.41209	0.065828	0.41209	0.049722	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11444	1176619	15.73815	0.672011	TRUE	3499220.5	FALSE	4.13e-4	4.13e-4	0	0	4.13e-4	4.13e-4	0.413583	0.169131	0.413583	0.091535	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11448	1214131	116.978917	0.867796	TRUE	3461708.5	FALSE	4.17e-4	4.17e-4	0	0	4.17e-4	4.17e-4	0.417479	0.277469	0.417479	0.118665	NA	NonVenom	NA
scaffold-mi6	4675373	4676306	intergenic|scaffold-mi6:4675373-4676306	intergenic	1000.452377	crovir-transcript-11445	1260117	11.796458	0.517915	TRUE	3415722.5	FALSE	4.22e-4	4.22e-4	0	0	4.22e-4	4.22e-4	0.422365	0.337466	0.422365	0.203111	NA	NonVenom	NA
