chr	start	end	name	class	activity_base	TargetGene	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	powerlaw_contact	powerlaw_contact_reference	hic_contact	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	geneType	newID3
scaffold-ma3	17070523	17070806	genic|scaffold-ma3:17070523-17070806	genic	3.050652	crovir-transcript-4932	17094417	809.609093	0.580616	TRUE	23752.5	FALSE	0.031823	0.031823	0.048016	0.048016	0.001229	0.049245	0.150229	0.109293	0.09708	0.052695	NA	NonVenom	NA
scaffold-ma3	17092177	17092409	intergenic|scaffold-ma3:17092177-17092409	intergenic	1.821442	crovir-transcript-4932	17094417	809.609093	0.580616	TRUE	2124	FALSE	0.123436	0.123436	0.038368	0.038368	0.001229	0.039597	0.072125	0.052471	0.224832	0.122039	NA	NonVenom	NA
scaffold-ma3	17689825	17690193	intergenic|scaffold-ma3:17689825-17690193	intergenic	1.718445	crovir-transcript-4942	17692747	127.776901	0.828384	TRUE	2738	FALSE	0.123436	0.123436	0.057873	0.057873	0.001229	0.059102	0.101563	0.061181	0.212118	0.094376	NA	NonVenom	NA
scaffold-ma3	20528097	20528532	intergenic|scaffold-ma3:20528097-20528532	intergenic	5.046521	crovir-transcript-4979	20572524	1449.069687	0.833789	TRUE	44209.5	FALSE	0.018536	0.018536	0.023299	0.023299	0.001229	0.024528	0.123783	0.056961	0.093542	0.036468	NA	NonVenom	NA
scaffold-ma3	20576587	20577108	genic|scaffold-ma3:20576587-20577108	genic	4.133828	crovir-transcript-4979	20572524	1449.069687	0.833789	TRUE	4323.5	FALSE	0.123436	0.123436	0.097134	0.097134	0.001229	0.098363	0.406618	0.187113	0.510263	0.198933	NA	NonVenom	NA
scaffold-ma3	22885127	22885417	intergenic|scaffold-ma3:22885127-22885417	intergenic	1.731904	crovir-transcript-5009	22893819	139.977447	0.892816	TRUE	8547	FALSE	0.077428	0.077428	0.056577	0.056577	0.001229	0.057806	0.100114	0.065504	0.134098	0.051353	NA	NonVenom	NA
scaffold-ma3	25692626	25693051	genic|scaffold-ma3:25692626-25693051	genic	5.020791	crovir-transcript-5026	25692084	117.05986	0.701342	TRUE	754.5	FALSE	0.123436	0.123436	0.08143	0.08143	0.001229	0.08266	0.415016	0.272268	0.619747	0.21381	NA	NonVenom	NA
scaffold-ma3	25706584	25707686	intergenic|scaffold-ma3:25706584-25707686	intergenic	20.732231	crovir-transcript-5026	25692084	117.05986	0.701342	TRUE	15051	FALSE	0.047328	0.047328	0.007689	0.007689	0.001229	0.008918	0.184899	0.121301	0.981207	0.338512	NA	NonVenom	NA
scaffold-ma3	25706584	25707686	intergenic|scaffold-ma3:25706584-25707686	intergenic	20.732231	crovir-transcript-5035	25892249	1771.64322	0.861784	TRUE	185114	FALSE	0.005333	0.005333	0.006426	0.006426	0.001229	0.007656	0.158718	0.082843	0.110559	0.043169	NA	NonVenom	NA
scaffold-ma3	26709129	26709648	genic|scaffold-ma3:26709129-26709648	genic	14.812536	crovir-transcript-5044	26707770	1018.595225	0.994838	TRUE	1618.5	FALSE	0.123436	0.123436	0.06994	0.06994	0.001229	0.071169	1.054193	0.286258	1.828401	0.297905	NA	NonVenom	NA
scaffold-ma3	29618164	29619272	intergenic|scaffold-ma3:29618164-29619272	intergenic	17.698977	crovir-transcript-5081	29676679	118.275489	0.993016	TRUE	57961	FALSE	0.014645	0.014645	0.006789	0.006789	0.001229	0.008019	0.141922	0.063962	0.2592	0.045633	NA	NonVenom	NA
scaffold-ma3	30976303	30976511	intergenic|scaffold-ma3:30976303-30976511	intergenic	2.577738	crovir-transcript-5093	30977646	6186.94952	0.458128	TRUE	1239	FALSE	0.123436	0.123436	0.073958	0.073958	0.001229	0.075187	0.193812	0.222836	0.318186	0.224861	NA	NonVenom	NA
scaffold-ma3	39806165	39806854	intergenic|scaffold-ma3:39806165-39806854	intergenic	15.664632	crovir-transcript-5191	39814244	133.596926	0.335155	TRUE	7734.5	FALSE	0.084457	0.084457	0.063211	0.063211	0.001229	0.06444	1.009426	0.479922	1.322991	0.388746	NA	NonVenom	NA
scaffold-ma3	39823700	39824384	intergenic|scaffold-ma3:39823700-39824384	intergenic	12.193342	crovir-transcript-5191	39814244	133.596926	0.335155	TRUE	9798	FALSE	0.068753	0.068753	0.021296	0.021296	0.001229	0.022525	0.274656	0.130583	0.838332	0.246335	NA	NonVenom	NA
scaffold-ma3	41958248	41958871	intergenic|scaffold-ma3:41958248-41958871	intergenic	13.195616	crovir-transcript-5218	41954180	160.00146	0.516427	TRUE	4379.5	FALSE	0.123436	0.123436	0.054146	0.054146	0.001229	0.055375	0.730711	0.257121	1.628815	0.37955	NA	NonVenom	NA
scaffold-ma3	47528497	47528937	intergenic|scaffold-ma3:47528497-47528937	intergenic	5.400651	crovir-transcript-5254	47504295	197.36754	0.855651	TRUE	24422	FALSE	0.031062	0.031062	0.013102	0.013102	0.001229	0.014332	0.0774	0.074998	0.167758	0.087812	NA	NonVenom	NA
scaffold-ma3	47564293	47564950	intergenic|scaffold-ma3:47564293-47564950	intergenic	19.872609	crovir-transcript-5254	47504295	197.36754	0.855651	TRUE	60326.5	FALSE	0.014144	0.014144	0.0094	0.0094	0.001229	0.010629	0.211235	0.20468	0.281079	0.14713	NA	NonVenom	NA
scaffold-ma3	57533396	57533561	intergenic|scaffold-ma3:57533396-57533561	intergenic	2.791	crovir-transcript-5344	57538687	850.310825	0.665877	TRUE	5208.5	FALSE	0.119127	0.119127	0.053328	0.053328	0.001229	0.054557	0.152268	0.109364	0.332482	0.10129	NA	NonVenom	NA
scaffold-ma3	59923790	59924813	intergenic|scaffold-ma3:59923790-59924813	intergenic	22.585696	crovir-transcript-5376	60016854	644.909855	0.219469	TRUE	92552.5	FALSE	0.009747	0.009747	0.004049	0.004049	0.001229	0.005279	0.11922	0.077038	0.220137	0.088919	NA	NonVenom	NA
scaffold-ma3	59923790	59924813	intergenic|scaffold-ma3:59923790-59924813	intergenic	22.585696	crovir-transcript-5375	60180876	151.397913	0.31888	TRUE	256574.5	FALSE	0.004014	0.004014	0.003819	0.003819	0.001229	0.005048	0.114017	0.09246	0.090665	0.050595	NA	NonVenom	NA
scaffold-ma3	59929857	59930345	intergenic|scaffold-ma3:59929857-59930345	intergenic	9.508374	crovir-transcript-5374	60156521	139.948892	0.417623	TRUE	226420	FALSE	0.004476	0.004476	0.00573	0.00573	0.001229	0.006959	0.066169	0.064575	0.042555	0.026632	NA	NonVenom	NA
scaffold-ma3	60023477	60023763	intergenic|scaffold-ma3:60023477-60023763	intergenic	2.189644	crovir-transcript-5376	60016854	644.909855	0.219469	TRUE	6766	FALSE	0.09488	0.09488	0.069662	0.069662	0.001229	0.070891	0.155226	0.100304	0.207754	0.083918	NA	NonVenom	NA
scaffold-ma3	60024114	60024342	intergenic|scaffold-ma3:60024114-60024342	intergenic	2.057062	crovir-transcript-5376	60016854	644.909855	0.219469	TRUE	7374	FALSE	0.088038	0.088038	0.069662	0.069662	0.001229	0.070891	0.145827	0.094231	0.181099	0.073151	NA	NonVenom	NA
scaffold-ma3	60182179	60182510	intergenic|scaffold-ma3:60182179-60182510	intergenic	1.275998	crovir-transcript-5375	60180876	151.397913	0.31888	TRUE	1468.5	FALSE	0.123436	0.123436	0.070146	0.070146	0.001229	0.071375	0.091074	0.073855	0.157504	0.087895	NA	NonVenom	NA
scaffold-ma3	60453030	60453688	genic|scaffold-ma3:60453030-60453688	genic	5.312812	crovir-transcript-5379	60497781	253.354268	0.545515	TRUE	44422	FALSE	0.018459	0.018459	0.010166	0.010166	0.001229	0.011395	0.060539	0.064027	0.098068	0.063155	NA	NonVenom	NA
scaffold-ma3	60499840	60499986	intergenic|scaffold-ma3:60499840-60499986	intergenic	0.51743	crovir-transcript-5379	60497781	253.354268	0.545515	TRUE	2132	FALSE	0.123436	0.123436	0.108332	0.108332	0.001229	0.109561	0.05669	0.059957	0.06387	0.041132	NA	NonVenom	NA
scaffold-ma3	61472527	61472666	intergenic|scaffold-ma3:61472527-61472666	intergenic	0.970643	crovir-transcript-5396	61506488	109.127651	0.580737	TRUE	33891.5	FALSE	0.023358	0.023358	0.049694	0.049694	0.001229	0.050923	0.049428	0.061537	0.022672	0.021027	NA	NonVenom	NA
scaffold-ma3	69771143	69771469	genic|scaffold-ma3:69771143-69771469	genic	2.16599	crovir-transcript-5420	69779215	107.597999	0.362361	TRUE	7909	FALSE	0.082834	0.082834	0.071861	0.071861	0.001229	0.07309	0.158312	0.352248	0.179417	0.2016	NA	NonVenom	NA
scaffold-ma3	70502520	70502827	genic|scaffold-ma3:70502520-70502827	genic	3.35333	crovir-transcript-5428	70520628	338.018887	0.634056	TRUE	17954.5	FALSE	0.040595	0.040595	0.017162	0.017162	0.001229	0.018391	0.061672	0.050219	0.136128	0.073673	NA	NonVenom	NA
scaffold-ma3	70507106	70507525	genic|scaffold-ma3:70507106-70507525	genic	3.133427	crovir-transcript-5428	70520628	338.018887	0.634056	TRUE	13312.5	FALSE	0.052661	0.052661	0.018583	0.018583	0.001229	0.019813	0.062082	0.050552	0.165009	0.089304	NA	NonVenom	NA
scaffold-ma3	70521214	70521462	intergenic|scaffold-ma3:70521214-70521462	intergenic	1.112246	crovir-transcript-5428	70520628	338.018887	0.634056	TRUE	710	FALSE	0.123436	0.123436	0.072655	0.072655	0.001229	0.073885	0.082178	0.066916	0.137291	0.074303	NA	NonVenom	NA
scaffold-ma3	70524434	70524789	intergenic|scaffold-ma3:70524434-70524789	intergenic	2.074972	crovir-transcript-5428	70520628	338.018887	0.634056	TRUE	3983.5	FALSE	0.123436	0.123436	0.072655	0.072655	0.001229	0.073885	0.153308	0.124836	0.256126	0.138618	NA	NonVenom	NA
scaffold-ma3	70594460	70595327	intergenic|scaffold-ma3:70594460-70595327	intergenic	11.767511	crovir-transcript-5428	70520628	338.018887	0.634056	TRUE	74265.5	FALSE	0.011804	0.011804	0.012322	0.012322	0.001229	0.013551	0.159459	0.129845	0.138904	0.075176	NA	NonVenom	NA
scaffold-ma3	70933845	70934879	intergenic|scaffold-ma3:70933845-70934879	intergenic	11.144175	crovir-transcript-5436	72487302	1060.573805	0.208113	TRUE	1552940	FALSE	8.38e-4	8.38e-4	0.002154	0.002154	8.38e-4	0.002992	0.033344	0.059671	0.00934	0.007822	NA	NonVenom	NA
scaffold-ma3	72480840	72481086	intergenic|scaffold-ma3:72480840-72481086	intergenic	1.010741	crovir-transcript-5436	72487302	1060.573805	0.208113	TRUE	6339	FALSE	0.100416	0.100416	0.056526	0.056526	0.001229	0.057755	0.058376	0.104468	0.101495	0.084994	NA	NonVenom	NA
scaffold-ma3	72482986	72483233	intergenic|scaffold-ma3:72482986-72483233	intergenic	0.542083	crovir-transcript-5436	72487302	1060.573805	0.208113	TRUE	4192.5	FALSE	0.123436	0.123436	0.056526	0.056526	0.001229	0.057755	0.031308	0.056029	0.066913	0.056034	NA	NonVenom	NA
scaffold-ma3	75092532	75092991	intergenic|scaffold-ma3:75092532-75092991	intergenic	7.62522	crovir-transcript-5471	75080363	466.898459	0.775976	TRUE	12398.5	FALSE	0.056022	0.056022	0.061965	0.061965	0.001229	0.063195	0.481873	0.237351	0.427181	0.115138	NA	NonVenom	NA
scaffold-ma3	75093903	75094129	intergenic|scaffold-ma3:75093903-75094129	intergenic	5.196444	crovir-transcript-5471	75080363	466.898459	0.775976	TRUE	13653	FALSE	0.051516	0.051516	0.061965	0.061965	0.001229	0.063195	0.328387	0.16175	0.267702	0.072153	NA	NonVenom	NA
scaffold-ma3	76363615	76364367	intergenic|scaffold-ma3:76363615-76364367	intergenic	52.986313	crovir-transcript-5479	76057573	194.466914	0.795105	TRUE	306418	FALSE	0.00344	0.00344	0	0	0.001229	0.001229	0.065131	0.053836	0.18226	0.105352	NA	NonVenom	NA
scaffold-ma3	76363615	76364367	intergenic|scaffold-ma3:76363615-76364367	intergenic	52.986313	crovir-transcript-5520	79804309	214.561752	0.739297	TRUE	3440318	FALSE	4.2e-4	4.2e-4	0.00434	0.00434	4.2e-4	0.00476	0.252191	0.175742	0.02223	0.01159	NA	NonVenom	NA
scaffold-ma3	76818028	76818401	genic|scaffold-ma3:76818028-76818401	genic	6.129689	crovir-transcript-5489	76816487	245.303219	0.659744	TRUE	1727.5	FALSE	0.123436	0.123436	0.113203	0.113203	0.001229	0.114432	0.701434	0.44013	0.756625	0.423154	NA	NonVenom	NA
scaffold-ma3	78927828	78928536	intergenic|scaffold-ma3:78927828-78928536	intergenic	12.527221	crovir-transcript-5512	78999683	137.606833	0.983178	TRUE	71501	FALSE	0.0122	0.0122	0.015576	0.015576	0.001229	0.016805	0.210517	0.062941	0.152834	0.043767	NA	NonVenom	NA
scaffold-ma3	79708267	79708955	intergenic|scaffold-ma3:79708267-79708955	intergenic	21.110072	crovir-transcript-5515	79744342	303.938962	0.956458	TRUE	35731	FALSE	0.022308	0.022308	0.014143	0.014143	0.001229	0.015372	0.324506	0.088663	0.470925	0.103962	NA	NonVenom	NA
scaffold-ma3	79708267	79708955	intergenic|scaffold-ma3:79708267-79708955	intergenic	21.110072	crovir-transcript-5520	79804309	214.561752	0.739297	TRUE	95698	FALSE	0.009467	0.009467	0.002965	0.002965	0.001229	0.004194	0.088538	0.061698	0.199858	0.104194	NA	NonVenom	NA
scaffold-ma3	79964318	79964603	intergenic|scaffold-ma3:79964318-79964603	intergenic	19.091716	crovir-transcript-5521	80356296	125.221809	0.095828	TRUE	391835.5	FALSE	0.002777	0.002777	0.00324	0.00324	0.001229	0.004469	0.085328	0.104087	0.053023	0.042351	NA	NonVenom	NA
scaffold-ma3	80201449	80202017	genic|scaffold-ma3:80201449-80202017	genic	11.142954	crovir-transcript-5527	80274488	172.632881	0.155554	TRUE	72755	FALSE	0.012017	0.012017	0.004972	0.004972	0.001229	0.006202	0.069105	0.070893	0.133905	0.092384	NA	NonVenom	NA
scaffold-ma3	80223666	80224282	genic|scaffold-ma3:80223666-80224282	genic	6.82601	crovir-transcript-5527	80274488	172.632881	0.155554	TRUE	50514	FALSE	0.016506	0.016506	0.006427	0.006427	0.001229	0.007657	0.052264	0.053617	0.112671	0.077734	NA	NonVenom	NA
scaffold-ma3	80328905	80329395	intergenic|scaffold-ma3:80328905-80329395	intergenic	5.760725	crovir-transcript-5527	80274488	172.632881	0.155554	TRUE	54662	FALSE	0.015411	0.015411	0.009852	0.009852	0.001229	0.011081	0.063836	0.065489	0.088778	0.06125	NA	NonVenom	NA
scaffold-ma3	81080276	81080687	intergenic|scaffold-ma3:81080276-81080687	intergenic	5.04688	crovir-transcript-5542	81372806	238.706095	0.991134	TRUE	292324.5	FALSE	0.003584	0.003584	0.044153	0.044153	0.001229	0.045383	0.229041	0.083485	0.018086	0.005215	NA	NonVenom	NA
scaffold-ma3	81394671	81395056	genic|scaffold-ma3:81394671-81395056	genic	9.630861	crovir-transcript-5542	81372806	238.706095	0.991134	TRUE	22057.5	FALSE	0.03394	0.03394	0.027048	0.027048	0.001229	0.028277	0.272334	0.099265	0.32687	0.094256	NA	NonVenom	NA
scaffold-ma3	82473355	82473531	intergenic|scaffold-ma3:82473355-82473531	intergenic	1.321529	crovir-transcript-5553	82468960	129.914346	0.8381	TRUE	4483	FALSE	0.123436	0.123436	0.053703	0.053703	0.001229	0.054932	0.072594	0.056221	0.163124	0.085641	NA	NonVenom	NA
scaffold-ma3	82700589	82701269	intergenic|scaffold-ma3:82700589-82701269	intergenic	13.440665	crovir-transcript-5557	82699607	124.888959	0.533856	TRUE	1322	FALSE	0.123436	0.123436	0.05643	0.05643	0.001229	0.057659	0.774978	0.545921	1.659063	0.682145	NA	NonVenom	NA
scaffold-ma3	82700589	82701269	intergenic|scaffold-ma3:82700589-82701269	intergenic	13.440665	crovir-transcript-5556	82726215	168.402692	0.378393	TRUE	25286	FALSE	0.030137	0.030137	0.004294	0.004294	0.001229	0.005524	0.07424	0.079559	0.405062	0.268081	NA	NonVenom	NA
scaffold-ma3	82724671	82724946	intergenic|scaffold-ma3:82724671-82724946	intergenic	3.529225	crovir-transcript-5556	82726215	168.402692	0.378393	TRUE	1406.5	FALSE	0.123436	0.123436	0.089421	0.089421	0.001229	0.09065	0.319926	0.342847	0.435634	0.288314	NA	NonVenom	NA
scaffold-ma3	83248816	83249575	genic|scaffold-ma3:83248816-83249575	genic	3.518312	crovir-transcript-5566	83250509	132.010742	0.893302	TRUE	1313.5	FALSE	0.123436	0.123436	0.065518	0.065518	0.001229	0.066747	0.234837	0.161435	0.434287	0.196933	NA	NonVenom	NA
scaffold-ma3	86581897	86582230	intergenic|scaffold-ma3:86581897-86582230	intergenic	1.971696	crovir-transcript-5596	86555328	585.047799	0.865063	TRUE	26735.5	FALSE	0.02871	0.02871	0.061462	0.061462	0.001229	0.062691	0.123608	0.094105	0.056608	0.030272	NA	NonVenom	NA
scaffold-ma3	87367918	87368667	intergenic|scaffold-ma3:87367918-87368667	intergenic	16.200555	crovir-transcript-5610	87475482	201.746248	0.212243	TRUE	107189.5	FALSE	0.008578	0.008578	0.004403	0.004403	0.001229	0.005632	0.091237	0.083288	0.138968	0.032083	NA	NonVenom	NA
scaffold-ma3	87498951	87499387	intergenic|scaffold-ma3:87498951-87499387	intergenic	28.840326	crovir-transcript-5610	87475482	201.746248	0.212243	TRUE	23687	FALSE	0.031899	0.031899	0.013102	0.013102	0.001229	0.014331	0.413319	0.377307	0.919988	0.212393	NA	NonVenom	NA
scaffold-ma3	87502948	87504048	intergenic|scaffold-ma3:87502948-87504048	intergenic	46.664456	crovir-transcript-5610	87475482	201.746248	0.212243	TRUE	28016	FALSE	0.027565	0.027565	0	0	0.001229	0.001229	0.05736	0.052362	1.286325	0.296968	NA	NonVenom	NA
scaffold-ma3	89732729	89733189	intergenic|scaffold-ma3:89732729-89733189	intergenic	3.130878	crovir-transcript-5635	89747196	167.604575	0.991012	TRUE	14237	FALSE	0.049673	0.049673	0.03953	0.03953	0.001229	0.04076	0.127613	0.064833	0.15552	0.043099	NA	NonVenom	NA
scaffold-ma3	90560847	90561488	intergenic|scaffold-ma3:90560847-90561488	intergenic	15.846397	crovir-transcript-5663	90817034	102.676036	0.784903	TRUE	255866.5	FALSE	0.004024	0.004024	0.003861	0.003861	0.001229	0.00509	0.080663	0.07771	0.063764	0.031054	NA	NonVenom	NA
scaffold-ma3	90801743	90802709	intergenic|scaffold-ma3:90801743-90802709	intergenic	15.714207	crovir-transcript-5660	90803511	175.494132	0.556325	TRUE	1285	FALSE	0.123436	0.123436	0.119655	0.119655	0.001229	0.120884	1.899595	0.715496	1.9397	0.65374	NA	NonVenom	NA
scaffold-ma3	90801743	90802709	intergenic|scaffold-ma3:90801743-90802709	intergenic	15.714207	crovir-transcript-5663	90817034	102.676036	0.784903	TRUE	14808	FALSE	0.048003	0.048003	0.005462	0.005462	0.001229	0.006692	0.105154	0.101305	0.754322	0.367365	NA	NonVenom	NA
scaffold-ma3	96251089	96251956	intergenic|scaffold-ma3:96251089-96251956	intergenic	8.456444	crovir-transcript-5692	96289176	374.828987	0.872594	TRUE	37653.5	FALSE	0.021314	0.021314	0.019107	0.019107	0.001229	0.020336	0.17197	0.075887	0.180239	0.058201	NA	NonVenom	NA
scaffold-ma3	96285725	96286040	intergenic|scaffold-ma3:96285725-96286040	intergenic	4.020468	crovir-transcript-5692	96289176	374.828987	0.872594	TRUE	3293.5	FALSE	0.123436	0.123436	0.092021	0.092021	0.001229	0.09325	0.374908	0.165439	0.496271	0.160252	NA	NonVenom	NA
scaffold-ma3	96286281	96286723	intergenic|scaffold-ma3:96286281-96286723	intergenic	4.649308	crovir-transcript-5692	96289176	374.828987	0.872594	TRUE	2674	FALSE	0.123436	0.123436	0.092021	0.092021	0.001229	0.09325	0.433547	0.191315	0.573892	0.185317	NA	NonVenom	NA
scaffold-ma3	99274079	99274624	intergenic|scaffold-ma3:99274079-99274624	intergenic	4.059396	crovir-transcript-5721	99262226	799.37514	0.873444	TRUE	12125.5	FALSE	0.057118	0.057118	0.048749	0.048749	0.001229	0.049978	0.202881	0.202929	0.231864	0.118132	NA	NonVenom	NA
scaffold-ma3	104142862	104143335	genic|scaffold-ma3:104142862-104143335	genic	11.155676	crovir-transcript-5752	104144017	157.45874	0.994777	TRUE	918.5	FALSE	0.123436	0.123436	0.036148	0.036148	0.001229	0.037377	0.416966	0.190212	1.377013	0.245671	NA	NonVenom	NA
scaffold-ma3	104144882	104145342	intergenic|scaffold-ma3:104144882-104145342	intergenic	9.370729	crovir-transcript-5752	104144017	157.45874	0.994777	TRUE	1095	FALSE	0.123436	0.123436	0.036148	0.036148	0.001229	0.037377	0.35025	0.159778	1.156686	0.206363	NA	NonVenom	NA
scaffold-ma3	105999946	106000210	intergenic|scaffold-ma3:105999946-106000210	intergenic	5.137572	crovir-transcript-5786	105968685	1561.328449	0.37147	TRUE	31393	FALSE	0.024967	0.024967	0.011636	0.011636	0.001229	0.012865	0.066095	0.051113	0.128269	0.065153	NA	NonVenom	NA
scaffold-ma3	106002673	106003491	intergenic|scaffold-ma3:106002673-106003491	intergenic	24.851482	crovir-transcript-5786	105968685	1561.328449	0.37147	TRUE	34397	FALSE	0.023059	0.023059	0.011636	0.011636	0.001229	0.012865	0.319713	0.247242	0.573047	0.291075	NA	NonVenom	NA
scaffold-ma3	106035808	106036687	intergenic|scaffold-ma3:106035808-106036687	intergenic	19.618235	crovir-transcript-5786	105968685	1561.328449	0.37147	TRUE	67562.5	FALSE	0.012817	0.012817	0.005774	0.005774	0.001229	0.007003	0.137391	0.106248	0.251439	0.127716	NA	NonVenom	NA
scaffold-ma3	106052102	106052532	genic|scaffold-ma3:106052102-106052532	genic	5.570907	crovir-transcript-5786	105968685	1561.328449	0.37147	TRUE	83632	FALSE	0.010645	0.010645	0.010443	0.010443	0.001229	0.011672	0.065024	0.050284	0.059303	0.030123	NA	NonVenom	NA
scaffold-ma3	112635932	112636307	genic|scaffold-ma3:112635932-112636307	genic	1.259688	crovir-transcript-5846	112633053	575.355803	0.571446	TRUE	3066.5	FALSE	0.123436	0.123436	0.081717	0.081717	0.001229	0.082946	0.104487	0.150832	0.155491	0.159615	NA	NonVenom	NA
scaffold-ma3	121741152	121741691	genic|scaffold-ma3:121741152-121741691	genic	8.253207	crovir-transcript-5923	121740482	322.642454	0.588085	TRUE	939.5	FALSE	0.123436	0.123436	0.104341	0.104341	0.001229	0.10557	0.871291	0.370035	1.018743	0.345681	NA	NonVenom	NA
scaffold-ma3	121742320	121742683	genic|scaffold-ma3:121742320-121742683	genic	5.605897	crovir-transcript-5923	121740482	322.642454	0.588085	TRUE	2019.5	FALSE	0.123436	0.123436	0.104341	0.104341	0.001229	0.10557	0.591815	0.251342	0.69197	0.2348	NA	NonVenom	NA
scaffold-ma3	122752001	122752238	genic|scaffold-ma3:122752001-122752238	genic	1.959607	crovir-transcript-5945	122755803	105.917998	0.554898	TRUE	3683.5	FALSE	0.123436	0.123436	0.03662	0.03662	0.001229	0.037849	0.07417	0.053379	0.241886	0.087692	NA	NonVenom	NA
scaffold-ma3	122752874	122753581	genic|scaffold-ma3:122752874-122753581	genic	6.080695	crovir-transcript-5945	122755803	105.917998	0.554898	TRUE	2575.5	FALSE	0.123436	0.123436	0.03662	0.03662	0.001229	0.037849	0.23015	0.165636	0.750577	0.27211	NA	NonVenom	NA
scaffold-ma3	122763022	122763317	genic|scaffold-ma3:122763022-122763317	genic	2.133419	crovir-transcript-5945	122755803	105.917998	0.554898	TRUE	7366.5	FALSE	0.088116	0.088116	0.064893	0.064893	0.001229	0.066122	0.141065	0.101523	0.187988	0.068152	NA	NonVenom	NA
scaffold-ma3	125223056	125223958	intergenic|scaffold-ma3:125223056-125223958	intergenic	24.722803	crovir-transcript-6011	128305227	102.938243	0.378545	TRUE	3081720	FALSE	4.62e-4	4.62e-4	0.002771	0.002771	4.62e-4	0.003233	0.07992	0.065467	0.011415	0.004691	NA	NonVenom	NA
scaffold-ma3	127726561	127727158	intergenic|scaffold-ma3:127726561-127727158	intergenic	10.816641	crovir-transcript-5996	127663440	192.629871	0.751382	TRUE	63419.5	FALSE	0.013542	0.013542	0.01645	0.01645	0.001229	0.017679	0.191229	0.132132	0.146479	0.059722	NA	NonVenom	NA
scaffold-ma3	128301773	128302373	intergenic|scaffold-ma3:128301773-128302373	intergenic	2.91062	crovir-transcript-6011	128305227	102.938243	0.378545	TRUE	3154	FALSE	0.123436	0.123436	0.039589	0.039589	0.001229	0.040818	0.118805	0.097321	0.359275	0.147651	NA	NonVenom	NA
scaffold-ma3	132189399	132189967	genic|scaffold-ma3:132189399-132189967	genic	6.650057	crovir-transcript-6070	132194854	172.724279	0.937876	TRUE	5171	FALSE	0.119878	0.119878	0.024402	0.024402	0.001229	0.025631	0.170449	0.111044	0.797194	0.286502	NA	NonVenom	NA
scaffold-ma3	133851488	133851932	intergenic|scaffold-ma3:133851488-133851932	intergenic	7.563309	crovir-transcript-6103	133850129	121.894236	0.484575	TRUE	1581	FALSE	0.123436	0.123436	0.156101	0.156101	0.001229	0.15733	1.189939	0.523992	0.933585	0.314886	NA	NonVenom	NA
scaffold-ma3	133851488	133851932	intergenic|scaffold-ma3:133851488-133851932	intergenic	7.563309	crovir-transcript-6097	133856017	135.370375	0.836825	TRUE	4307	FALSE	0.123436	0.123436	0.052586	0.052586	0.001229	0.053815	0.407021	0.262971	0.933585	0.30066	NA	NonVenom	NA
scaffold-ma3	133857166	133857400	genic|scaffold-ma3:133857166-133857400	genic	1.714218	crovir-transcript-6097	133856017	135.370375	0.836825	TRUE	1266	FALSE	0.123436	0.123436	0.052586	0.052586	0.001229	0.053815	0.092251	0.059602	0.211596	0.068144	NA	NonVenom	NA
scaffold-ma3	137118952	137119549	intergenic|scaffold-ma3:137118952-137119549	intergenic	11.303075	crovir-transcript-6153	137070384	271.864926	0.803182	TRUE	48866.5	FALSE	0.016989	0.016989	0.007177	0.007177	0.001229	0.008406	0.095012	0.069743	0.192031	0.085003	NA	NonVenom	NA
scaffold-ma3	137425112	137425352	intergenic|scaffold-ma3:137425112-137425352	intergenic	2.501601	crovir-transcript-6165	137423944	233.764276	0.456064	TRUE	1288	FALSE	0.123436	0.123436	0.072289	0.072289	0.001229	0.073518	0.183914	0.115607	0.308788	0.110491	NA	NonVenom	NA
scaffold-ma3	137469860	137470062	genic|scaffold-ma3:137469860-137470062	genic	4.46014	crovir-transcript-6162	137469235	129.945392	0.998117	TRUE	726	FALSE	0.123436	0.123436	0.115133	0.115133	0.001229	0.116363	0.518993	0.113775	0.550542	0.112973	NA	NonVenom	NA
scaffold-ma3	137868437	137869156	intergenic|scaffold-ma3:137868437-137869156	intergenic	10.452288	crovir-transcript-6170	137836032	100.170674	0.510718	TRUE	32764.5	FALSE	0.024055	0.024055	0.008972	0.008972	0.001229	0.010201	0.106626	0.064754	0.251432	0.090264	NA	NonVenom	NA
scaffold-ma3	137874955	137875564	intergenic|scaffold-ma3:137874955-137875564	intergenic	8.625833	crovir-transcript-6170	137836032	100.170674	0.510718	TRUE	39227.5	FALSE	0.020568	0.020568	0.009908	0.009908	0.001229	0.011138	0.096071	0.058344	0.177414	0.063692	NA	NonVenom	NA
scaffold-ma3	142476645	142477572	intergenic|scaffold-ma3:142476645-142477572	intergenic	11.889639	crovir-transcript-6247	142335119	110.101098	0.464808	TRUE	141989.5	FALSE	0.006717	0.006717	0.004754	0.004754	0.001229	0.005983	0.07114	0.064262	0.079859	0.029143	NA	NonVenom	NA
