chr	start	end	name	class	activity_base	TargetGene	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	powerlaw_contact	powerlaw_contact_reference	hic_contact	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	geneType	newID3
scaffold-ma2	228036968	228037759	intergenic|scaffold-ma2:228036968.0-228037759	intergenic	5.297118	crovir-transcript-15917	228025271	10.43806	0.983786	TRUE	12092.5	FALSE	0.057253	0.057253	0.030604	0.030604	0.001229	0.031833	0.168625	0.057672	0.303278	0.056271	NA	NonVenom	NA
scaffold-ma2	228498084	228498438	intergenic|scaffold-ma2:228498084.0-228498438	intergenic	3.628265	crovir-transcript-15924	228499999	10.075095	0.982936	TRUE	1738	FALSE	0.123436	0.123436	0.051554	0.051554	0.001229	0.052783	0.191511	0.102138	0.447859	0.108504	NA	NonVenom	NA
scaffold-ma1	4215095	4216131	intergenic|scaffold-ma1:4215095.0-4216131	intergenic	30.664744	crovir-transcript-6787	4189845	11.222652	0.589482	TRUE	25768	FALSE	0.029646	0.029646	0.010743	0.010743	0.001229	0.011972	0.367118	0.165843	0.909088	0.269672	NA	NonVenom	NA
scaffold-ma1	4774677	4775305	intergenic|scaffold-ma1:4774677.0-4775305	intergenic	5.632336	crovir-transcript-6754	4771818	10.089776	0.1728	TRUE	3173	FALSE	0.123436	0.123436	0.114756	0.114756	0.001229	0.115985	0.653267	0.228848	0.695233	0.19354	NA	NonVenom	NA
scaffold-ma1	8639820	8640551	genic|scaffold-ma1:8639820.0-8640551	genic	3.791427	crovir-transcript-6850	8645897	11.199403	0.660412	TRUE	5711.5	FALSE	0.109947	0.109947	0.026892	0.026892	0.001229	0.028121	0.106618	0.057298	0.416855	0.096813	NA	NonVenom	NA
scaffold-ma1	14758944	14759625	intergenic|scaffold-ma1:14758944.0-14759625	intergenic	8.823778	crovir-transcript-6969	14774319	10.935602	0.886743	TRUE	15034.5	FALSE	0.047373	0.047373	0.018409	0.018409	0.001229	0.019638	0.173284	0.055608	0.418007	0.061874	NA	NonVenom	NA
scaffold-ma1	14769407	14769810	genic|scaffold-ma1:14769407.0-14769810	genic	3.238919	crovir-transcript-6969	14774319	10.935602	0.886743	TRUE	4710.5	FALSE	0.123436	0.123436	0.053074	0.053074	0.001229	0.054303	0.175883	0.056442	0.399799	0.059179	NA	NonVenom	NA
scaffold-ma1	16015582	16016139	intergenic|scaffold-ma1:16015582.0-16016139	intergenic	10.23843	crovir-transcript-6955	16024438	11.058149	0.589118	TRUE	8577.5	FALSE	0.077189	0.077189	0.054472	0.054472	0.001229	0.055701	0.570293	0.270674	0.790291	0.261867	NA	NonVenom	NA
scaffold-ma1	16017349	16017487	intergenic|scaffold-ma1:16017349.0-16017487	intergenic	2.549009	crovir-transcript-6955	16024438	11.058149	0.589118	TRUE	7020	FALSE	0.091887	0.091887	0.054472	0.054472	0.001229	0.055701	0.141983	0.067388	0.234221	0.07761	NA	NonVenom	NA
scaffold-ma1	16020709	16020966	intergenic|scaffold-ma1:16020709.0-16020966	intergenic	2.176183	crovir-transcript-6955	16024438	11.058149	0.589118	TRUE	3600.5	FALSE	0.123436	0.123436	0.054472	0.054472	0.001229	0.055701	0.121216	0.057532	0.268619	0.089008	NA	NonVenom	NA
scaffold-ma1	17367028	17367955	intergenic|scaffold-ma1:17367028.0-17367955	intergenic	16.636105	crovir-transcript-6972	17344032	10.110922	0.345114	TRUE	23459.5	FALSE	0.032168	0.032168	0.023027	0.023027	0.001229	0.024257	0.403535	0.224682	0.535155	0.189524	NA	NonVenom	NA
scaffold-ma1	17405287	17406511	intergenic|scaffold-ma1:17405287.0-17406511	intergenic	44.046165	crovir-transcript-6972	17344032	10.110922	0.345114	TRUE	61867	FALSE	0.013837	0.013837	0.004549	0.004549	0.001229	0.005779	0.254526	0.141716	0.609472	0.215843	NA	NonVenom	NA
scaffold-ma1	23787561	23787962	genic|scaffold-ma1:23787561.0-23787962	genic	6.227422	crovir-transcript-7047	23795270	12.494853	0.592579	TRUE	7508.5	FALSE	0.086664	0.086664	0.026484	0.026484	0.001229	0.027714	0.172584	0.086552	0.539695	0.118388	NA	NonVenom	NA
scaffold-ma1	23789033	23789510	genic|scaffold-ma1:23789033.0-23789510	genic	13.112242	crovir-transcript-7047	23795270	12.494853	0.592579	TRUE	5998.5	FALSE	0.105357	0.105357	0.026484	0.026484	0.001229	0.027714	0.363387	0.18224	1.38146	0.30304	NA	NonVenom	NA
scaffold-ma1	23792689	23792987	genic|scaffold-ma1:23792689.0-23792987	genic	3.668735	crovir-transcript-7047	23795270	12.494853	0.592579	TRUE	2432	FALSE	0.123436	0.123436	0.031457	0.031457	0.001229	0.032687	0.119919	0.06014	0.452854	0.099339	NA	NonVenom	NA
scaffold-ma1	25024759	25026360	genic|scaffold-ma1:25024759.0-25026360	genic	37.043211	crovir-transcript-7085	25020745	11.954677	0.245643	TRUE	4814.5	FALSE	0.123436	0.123436	0.053355	0.053355	0.001229	0.054584	2.021981	0.5384	4.572468	0.644147	NA	NonVenom	NA
scaffold-ma1	25026678	25027030	genic|scaffold-ma1:25026678.0-25027030	genic	6.037796	crovir-transcript-7085	25020745	11.954677	0.245643	TRUE	6109	FALSE	0.103697	0.103697	0.053355	0.053355	0.001229	0.054584	0.329569	0.087756	0.626101	0.088202	NA	NonVenom	NA
scaffold-ma1	36894087	36894921	genic|scaffold-ma1:36894087.0-36894921	genic	18.229304	crovir-transcript-7140	36782727	10.662031	0.98494	TRUE	111777	FALSE	0.008271	0.008271	0.006027	0.006027	0.001229	0.007256	0.132274	0.053087	0.150772	0.044768	NA	NonVenom	NA
scaffold-ma1	39343386	39344193	genic|scaffold-ma1:39343386.0-39344193	genic	5.987203	crovir-transcript-7174	39356148	11.101472	0.976377	TRUE	12358.5	FALSE	0.05618	0.05618	0.018403	0.018403	0.001229	0.019633	0.117545	0.066399	0.33636	0.070126	NA	NonVenom	NA
scaffold-ma1	40539420	40540192	genic|scaffold-ma1:40539420.0-40540192	genic	25.253365	crovir-transcript-7184	40592331	11.203301	0.971762	TRUE	52525	FALSE	0.015955	0.015955	0.013844	0.013844	0.001229	0.015073	0.380647	0.06346	0.402917	0.05004	NA	NonVenom	NA
scaffold-ma1	40542513	40543146	intergenic|scaffold-ma1:40542513.0-40543146	intergenic	20.231753	crovir-transcript-7184	40592331	11.203301	0.971762	TRUE	49501.5	FALSE	0.016799	0.016799	0.023106	0.023106	0.001229	0.024335	0.492345	0.082081	0.339883	0.042212	NA	NonVenom	NA
scaffold-ma1	40810352	40811378	intergenic|scaffold-ma1:40810352.0-40811378	intergenic	65.462496	crovir-transcript-7274	41665953	10.535556	0.943888	TRUE	855088	FALSE	0.001409	0.001409	0.001114	0.001114	0.001229	0.002343	0.153403	0.067949	0.092207	0.026304	NA	NonVenom	NA
scaffold-ma1	45403777	45404454	intergenic|scaffold-ma1:45403777.0-45404454	intergenic	12.523514	crovir-transcript-7243	45369233	10.119478	0.08511	TRUE	34882.5	FALSE	0.022779	0.022779	0.007273	0.007273	0.001229	0.008502	0.10648	0.09928	0.285278	0.18638	NA	NonVenom	NA
scaffold-ma1	51774461	51775657	intergenic|scaffold-ma1:51774461.0-51775657	intergenic	11.005068	crovir-transcript-7364	51817736	10.116913	0.842534	TRUE	42677	FALSE	0.019114	0.019114	0.005659	0.005659	0.001229	0.006888	0.075807	0.05762	0.210347	0.078226	NA	NonVenom	NA
scaffold-ma1	58019183	58019916	intergenic|scaffold-ma1:58019183.0-58019916	intergenic	17.184886	crovir-transcript-7462	58037218	10.162155	0.398039	TRUE	17668.5	FALSE	0.041166	0.041166	0.008458	0.008458	0.001229	0.009687	0.166467	0.110458	0.707429	0.236911	NA	NonVenom	NA
scaffold-ma1	58656471	58657638	intergenic|scaffold-ma1:58656471.0-58657638	intergenic	6.566115	crovir-transcript-7431	58663608	10.584932	0.92069	TRUE	6553.5	FALSE	0.097551	0.097551	0.117607	0.117607	0.001229	0.118836	0.780292	0.157486	0.640532	0.122505	NA	NonVenom	NA
scaffold-ma1	61230337	61231028	genic|scaffold-ma1:61230337.0-61231028	genic	7.670757	crovir-transcript-7458	61238082	12.071636	0.895245	TRUE	7399.5	FALSE	0.087774	0.087774	0.040683	0.040683	0.001229	0.041912	0.3215	0.154963	0.673291	0.176369	NA	NonVenom	NA
scaffold-ma1	64568746	64569439	intergenic|scaffold-ma1:64568746.0-64569439	intergenic	40.123582999999996	crovir-transcript-7508	64467814	10.747531	0.423605	TRUE	101278.5	FALSE	0.009012	0.009012	0	0	0.001229	0.001229	0.04932	0.055479	0.361591	0.164545	NA	NonVenom	NA
scaffold-ma1	64872274	64873371	intergenic|scaffold-ma1:64872274.0-64873371	intergenic	12.906905	crovir-transcript-7475	64828867	10.660386	0.172071	TRUE	43955.5	FALSE	0.018629	0.018629	0.011283	0.011283	0.001229	0.012512	0.161495	0.151725	0.240444	0.144249	NA	NonVenom	NA
scaffold-ma1	70399170	70399742	intergenic|scaffold-ma1:70399170.0-70399742	intergenic	8.013005	crovir-transcript-7549	70386110	10.194316	0.489585	TRUE	13346	FALSE	0.052546	0.052546	0.018877	0.018877	0.001229	0.020106	0.161112	0.089268	0.421049	0.110173	NA	NonVenom	NA
scaffold-ma1	70438766	70439364	intergenic|scaffold-ma1:70438766.0-70439364	intergenic	5.947595	crovir-transcript-7549	70386110	10.194316	0.489585	TRUE	52955	FALSE	0.015842	0.015842	0.016624	0.016624	0.001229	0.017853	0.106185	0.058834	0.094223	0.024655	NA	NonVenom	NA
scaffold-ma1	70438766	70439364	intergenic|scaffold-ma1:70438766.0-70439364	intergenic	5.947595	crovir-transcript-7566	70466211	10.405194	0.624097	TRUE	27146	FALSE	0.028332	0.028332	0.01849	0.01849	0.001229	0.01972	0.117285	0.056324	0.16851	0.049648	NA	NonVenom	NA
scaffold-ma1	70466894	70467499	genic|scaffold-ma1:70466894.0-70467499	genic	8.974288	crovir-transcript-7549	70386110	10.194316	0.489585	TRUE	81086.5	FALSE	0.010935	0.010935	0.010032	0.010032	0.001229	0.011262	0.101065	0.055998	0.098137	0.025679	NA	NonVenom	NA
scaffold-ma1	70466894	70467499	genic|scaffold-ma1:70466894.0-70467499	genic	8.974288	crovir-transcript-7566	70466211	10.405194	0.624097	TRUE	985.5	FALSE	0.123436	0.123436	0.069891	0.069891	0.001229	0.071121	0.638256	0.306511	1.107751	0.326375	NA	NonVenom	NA
scaffold-ma1	70976258	70976609	intergenic|scaffold-ma1:70976258.0-70976609	intergenic	3.099084	crovir-transcript-7571	70981190	10.634184	0.985425	TRUE	4756.5	FALSE	0.123436	0.123436	0.043512	0.043512	0.001229	0.044741	0.138656	0.064743	0.382539	0.0769	NA	NonVenom	NA
scaffold-ma1	79046572	79046785	intergenic|scaffold-ma1:79046572.0-79046785	intergenic	1.510598	crovir-transcript-7608	79049710	12.085399	0.985486	TRUE	3031.5	FALSE	0.123436	0.123436	0.110217	0.110217	0.001229	0.111447	0.168351	0.0527	0.186462	0.051309	NA	NonVenom	NA
scaffold-ma1	79051287	79051410	genic|scaffold-ma1:79051287.0-79051410	genic	1.463513	crovir-transcript-7608	79049710	12.085399	0.985486	TRUE	1638.5	FALSE	0.123436	0.123436	0.110217	0.110217	0.001229	0.111447	0.163104	0.051057	0.18065	0.04971	NA	NonVenom	NA
scaffold-ma1	79053864	79054163	genic|scaffold-ma1:79053864.0-79054163	genic	1.647306	crovir-transcript-7608	79049710	12.085399	0.985486	TRUE	4303.5	FALSE	0.123436	0.123436	0.110217	0.110217	0.001229	0.111447	0.183587	0.057469	0.203337	0.055953	NA	NonVenom	NA
scaffold-ma1	81175643	81176098	intergenic|scaffold-ma1:81175643.0-81176098	intergenic	2.150188	crovir-transcript-7673	81170359	12.050446	0.93988	TRUE	5511.5	FALSE	0.113409	0.113409	0.054243	0.054243	0.001229	0.055472	0.119276	0.058238	0.243851	0.074679	NA	NonVenom	NA
scaffold-ma1	81191127	81191534	intergenic|scaffold-ma1:81191127.0-81191534	intergenic	4.094323	crovir-transcript-7673	81170359	12.050446	0.93988	TRUE	20971.5	FALSE	0.035464	0.035464	0.058981	0.058981	0.001229	0.06021	0.24652	0.120368	0.1452	0.044468	NA	NonVenom	NA
scaffold-ma1	85722414	85722926	intergenic|scaffold-ma1:85722414.0-85722926	intergenic	5.189703	crovir-transcript-7678	85732257	10.565251	0.57011	TRUE	9587	FALSE	0.070068	0.070068	0.021751	0.021751	0.001229	0.022981	0.119263	0.09829	0.363631	0.162694	NA	NonVenom	NA
scaffold-ma1	85727657	85727960	intergenic|scaffold-ma1:85727657.0-85727960	intergenic	2.247449	crovir-transcript-7678	85732257	10.565251	0.57011	TRUE	4448.5	FALSE	0.123436	0.123436	0.028547	0.028547	0.001229	0.029776	0.06692	0.055152	0.277416	0.12412	NA	NonVenom	NA
scaffold-ma1	88307378	88307952	genic|scaffold-ma1:88307378.0-88307952	genic	8.269894	crovir-transcript-7747	88315731	11.755524	0.919172	TRUE	8066	FALSE	0.08143	0.08143	0.030834	0.030834	0.001229	0.032063	0.265156	0.068355	0.673414	0.103553	NA	NonVenom	NA
scaffold-ma1	88318761	88319179	genic|scaffold-ma1:88318761.0-88319179	genic	6.651639	crovir-transcript-7747	88315731	11.755524	0.919172	TRUE	3239	FALSE	0.123436	0.123436	0.082594	0.082594	0.001229	0.083823	0.557561	0.143734	0.821052	0.126255	NA	NonVenom	NA
scaffold-ma1	89231349	89232270	intergenic|scaffold-ma1:89231349.0-89232270	intergenic	23.838414	crovir-transcript-7759	89213084	12.905935	0.653246	TRUE	18725.5	FALSE	0.039137	0.039137	0.01767	0.01767	0.001229	0.018899	0.45052	0.189462	0.932957	0.192334	NA	NonVenom	NA
scaffold-ma1	89318973	89319601	intergenic|scaffold-ma1:89318973.0-89319601	intergenic	4.489811	crovir-transcript-7755	89320667	11.93942	0.582984	TRUE	1380	FALSE	0.123436	0.123436	0.075147	0.075147	0.001229	0.076376	0.342914	0.194311	0.554205	0.17021	NA	NonVenom	NA
scaffold-ma1	90779471	90779709	intergenic|scaffold-ma1:90779471.0-90779709	intergenic	3.449639	crovir-transcript-7738	90782999	11.499144	0.228578	TRUE	3409	FALSE	0.123436	0.123436	0.057828	0.057828	0.001229	0.059057	0.203726	0.094086	0.42581	0.115867	NA	NonVenom	NA
scaffold-ma1	90784729	90784923	genic|scaffold-ma1:90784729.0-90784923	genic	1.84204	crovir-transcript-7738	90782999	11.499144	0.228578	TRUE	1827	FALSE	0.123436	0.123436	0.066879	0.066879	0.001229	0.068108	0.125457	0.05794	0.227374	0.061871	NA	NonVenom	NA
scaffold-ma1	90820004	90821346	intergenic|scaffold-ma1:90820004.0-90821346	intergenic	19.363367	crovir-transcript-7738	90782999	11.499144	0.228578	TRUE	37676	FALSE	0.021303	0.021303	0.013479	0.013479	0.001229	0.014708	0.2848	0.131528	0.412492	0.112243	NA	NonVenom	NA
scaffold-ma1	90836036	90836453	intergenic|scaffold-ma1:90836036.0-90836453	intergenic	6.878424	crovir-transcript-7739	90862118	11.668764	0.556689	TRUE	25873.5	FALSE	0.029541	0.029541	0.02151	0.02151	0.001229	0.022739	0.15641	0.05767	0.203194	0.045225	NA	NonVenom	NA
scaffold-ma1	90870598	90871615	genic|scaffold-ma1:90870598.0-90871615	genic	11.596789	crovir-transcript-7739	90862118	11.668764	0.556689	TRUE	8988.5	FALSE	0.074109	0.074109	0.036352	0.036352	0.001229	0.037581	0.435821	0.16069	0.859428	0.191282	NA	NonVenom	NA
scaffold-ma1	90872907	90873202	intergenic|scaffold-ma1:90872907.0-90873202	intergenic	4.185329	crovir-transcript-7739	90862118	11.668764	0.556689	TRUE	10936.5	FALSE	0.062483	0.062483	0.036352	0.036352	0.001229	0.037581	0.157289	0.057994	0.261512	0.058205	NA	NonVenom	NA
scaffold-ma1	91216537	91216877	genic|scaffold-ma1:91216537.0-91216877	genic	2.321062	crovir-transcript-7769	91223619	10.282783	0.886318	TRUE	6912	FALSE	0.093135	0.093135	0.050897	0.050897	0.001229	0.052126	0.120988	0.054538	0.216171	0.053671	NA	NonVenom	NA
scaffold-ma1	91221622	91221944	genic|scaffold-ma1:91221622.0-91221944	genic	3.389647	crovir-transcript-7769	91223619	10.282783	0.886318	TRUE	1836	FALSE	0.123436	0.123436	0.057383	0.057383	0.001229	0.058612	0.198675	0.089557	0.418405	0.103881	NA	NonVenom	NA
scaffold-ma1	92319837	92320372	intergenic|scaffold-ma1:92319837.0-92320372	intergenic	4.738958	crovir-transcript-7802	92331612	12.075036	0.406085	TRUE	11507.5	FALSE	0.059777	0.059777	0.020486999999999998	0.020486999999999998	0.001229	0.021716	0.10291	0.052576	0.283281	0.11194	NA	NonVenom	NA
scaffold-ma1	92332349	92332759	intergenic|scaffold-ma1:92332349.0-92332759	intergenic	4.574976	crovir-transcript-7802	92331612	12.075036	0.406085	TRUE	942	FALSE	0.123436	0.123436	0.091227	0.091227	0.001229	0.092456	0.422986	0.2161	0.564717	0.223151	NA	NonVenom	NA
scaffold-ma1	92765319	92765537	intergenic|scaffold-ma1:92765319.0-92765537	intergenic	3.616799	crovir-transcript-7795	92764642	11.9622	0.98828	TRUE	786	FALSE	0.123436	0.123436	0.086325	0.086325	0.001229	0.087554	0.316666	0.067608	0.446443	0.049342	NA	NonVenom	NA
scaffold-ma1	92765821	92766318	intergenic|scaffold-ma1:92765821.0-92766318	intergenic	7.493193	crovir-transcript-7795	92764642	11.9622	0.98828	TRUE	1427.5	FALSE	0.123436	0.123436	0.086325	0.086325	0.001229	0.087554	0.656061	0.140068	0.92493	0.102225	NA	NonVenom	NA
scaffold-ma1	94596412	94596886	genic|scaffold-ma1:94596412.0-94596886	genic	11.295739	crovir-transcript-7817	94599998	12.1999	0.622943	TRUE	3349	FALSE	0.123436	0.123436	0.107098	0.107098	0.001229	0.108328	1.22364	0.362301	1.394301	0.301196	NA	NonVenom	NA
scaffold-ma1	94598838	94599240	genic|scaffold-ma1:94598838.0-94599240	genic	2.821766	crovir-transcript-7817	94599998	12.1999	0.622943	TRUE	959	FALSE	0.123436	0.123436	0.107098	0.107098	0.001229	0.108328	0.305675	0.090506	0.348308	0.075241	NA	NonVenom	NA
scaffold-ma1	94756577	94757072	genic|scaffold-ma1:94756577.0-94757072	genic	2.366338	crovir-transcript-7819	94759781	10.329085	0.826866	TRUE	2956.5	FALSE	0.123436	0.123436	0.07481	0.07481	0.001229	0.076039	0.179934	0.065424	0.292091	0.062927	NA	NonVenom	NA
scaffold-ma1	94758798	94759265	genic|scaffold-ma1:94758798.0-94759265	genic	2.441419	crovir-transcript-7819	94759781	10.329085	0.826866	TRUE	749.5	FALSE	0.123436	0.123436	0.07481	0.07481	0.001229	0.076039	0.185643	0.067499	0.301359	0.064924	NA	NonVenom	NA
scaffold-ma1	98603657	98604266	intergenic|scaffold-ma1:98603657.0-98604266	intergenic	14.787901	crovir-transcript-7918	98605049	10.212392	0.736321	TRUE	1087.5	FALSE	0.123436	0.123436	0.063973	0.063973	0.001229	0.065202	0.964207	0.360253	1.82536	0.448904	NA	NonVenom	NA
scaffold-ma1	99187716	99188865	intergenic|scaffold-ma1:99187716.0-99188865	intergenic	9.535121	crovir-transcript-7932	99192048	10.147228	0.592731	TRUE	3757.5	FALSE	0.123436	0.123436	0.029932	0.029932	0.001229	0.031161	0.297122	0.144954	1.176978	0.338636	NA	NonVenom	NA
scaffold-ma1	99847251	99848388	intergenic|scaffold-ma1:99847251.0-99848388	intergenic	38.536861	crovir-transcript-7932	99192048	10.147228	0.592731	TRUE	655771.5	FALSE	0.001774	0.001774	0.002022	0.002022	0.001229	0.003251	0.125295	0.061126	0.068379	0.019674	NA	NonVenom	NA
scaffold-ma1	100270844	100271081	genic|scaffold-ma1:100270844.0-100271081	genic	2.779407	crovir-transcript-7899	100271742	10.039398	0.93909	TRUE	779.5	FALSE	0.123436	0.123436	0.06288	0.06288	0.001229	0.064109	0.178185	0.060694	0.343079	0.06869	NA	NonVenom	NA
scaffold-ma1	100889677	100890420	intergenic|scaffold-ma1:100889677.0-100890420	intergenic	11.785655	crovir-transcript-7903	100896869	10.278036	0.722293	TRUE	6820.5	FALSE	0.094221	0.094221	0.068951	0.068951	0.001229	0.07018	0.82712	0.21951	1.110452	0.247497	NA	NonVenom	NA
scaffold-ma1	100890652	100890777	intergenic|scaffold-ma1:100890652.0-100890777	intergenic	3.231518	crovir-transcript-7903	100896869	10.278036	0.722293	TRUE	6154.5	FALSE	0.10303	0.10303	0.068951	0.068951	0.001229	0.07018	0.226789	0.060187	0.332942	0.074206	NA	NonVenom	NA
scaffold-ma1	100903402	100904103	genic|scaffold-ma1:100903402.0-100904103	genic	7.098555	crovir-transcript-7903	100896869	10.278036	0.722293	TRUE	6883.5	FALSE	0.09347	0.09347	0.08159	0.08159	0.001229	0.082819	0.587898	0.156022	0.663502	0.147881	NA	NonVenom	NA
scaffold-ma1	104502555	104503327	intergenic|scaffold-ma1:104502555.0-104503327	intergenic	6.290485	crovir-transcript-8006	104496224	10.244121	0.376754	TRUE	6717	FALSE	0.095482	0.095482	0.053715	0.053715	0.001229	0.054944	0.345625	0.216618	0.60063	0.247383	NA	NonVenom	NA
scaffold-ma1	107333277	107334040	intergenic|scaffold-ma1:107333277.0-107334040	intergenic	3.28844	crovir-transcript-8058	107332386	11.056503	0.59179	TRUE	1272.5	FALSE	0.123436	0.123436	0.106204	0.106204	0.001229	0.107434	0.353289	0.300524	0.405912	0.301101	NA	NonVenom	NA
scaffold-ma1	112702212	112703229	intergenic|scaffold-ma1:112702212.0-112703229	intergenic	250.136428	crovir-transcript-8100	111368403	11.476471	0.998482	TRUE	1334317.5	FALSE	9.56e-4	9.56e-4	0	0	9.56e-4	9.56e-4	0.239234	0.064295	0.239234	0.037665	NA	NonVenom	NA
scaffold-ma1	116913998	116914751	intergenic|scaffold-ma1:116913998.0-116914751	intergenic	19.303545	crovir-transcript-8136	116910693	10.871272	0.406692	TRUE	3681.5	FALSE	0.123436	0.123436	0.041768	0.041768	0.001229	0.042997	0.829994	0.427979	2.382753	0.468992	NA	NonVenom	NA
scaffold-ma1	116915134	116915442	intergenic|scaffold-ma1:116915134.0-116915442	intergenic	4.968714	crovir-transcript-8136	116910693	10.871272	0.406692	TRUE	4595	FALSE	0.123436	0.123436	0.026921	0.026921	0.001229	0.02815	0.13987	0.072123	0.613318	0.120718	NA	NonVenom	NA
scaffold-ma1	128521630	128522606	intergenic|scaffold-ma1:128521630.0-128522606	intergenic	31.682823	crovir-transcript-8197	128518334	11.380416	0.682091	TRUE	3784	FALSE	0.123436	0.123436	0.021703	0.021703	0.001229	0.022932	0.726561	0.271893	3.910803	0.366835	NA	NonVenom	NA
scaffold-ma1	128522763	128523425	intergenic|scaffold-ma1:128522763.0-128523425	intergenic	18.572365	crovir-transcript-8197	128518334	11.380416	0.682091	TRUE	4760	FALSE	0.123436	0.123436	0.021703	0.021703	0.001229	0.022932	0.425908	0.159383	2.292499	0.215037	NA	NonVenom	NA
scaffold-ma1	128523631	128523990	intergenic|scaffold-ma1:128523631.0-128523990	intergenic	7.174982	crovir-transcript-8197	128518334	11.380416	0.682091	TRUE	5476.5	FALSE	0.114039	0.114039	0.021703	0.021703	0.001229	0.022932	0.164539	0.061574	0.81823	0.07675	NA	NonVenom	NA
scaffold-ma1	128530166	128531573	intergenic|scaffold-ma1:128530166.0-128531573	intergenic	39.057158	crovir-transcript-8197	128518334	11.380416	0.682091	TRUE	12535.5	FALSE	0.055489	0.055489	0.01229	0.01229	0.001229	0.013519	0.528027	0.197598	2.167249	0.203289	NA	NonVenom	NA
scaffold-ma1	133147609	133147914	genic|scaffold-ma1:133147609.0-133147914	genic	0.684628	crovir-transcript-8227	133149751	10.778813	0.543876	TRUE	1989.5	FALSE	0.123436	0.123436	0.087284	0.087284	0.001229	0.088513	0.060599	0.063823	0.084508	0.065663	NA	NonVenom	NA
scaffold-ma1	133181038	133181702	intergenic|scaffold-ma1:133181038.0-133181702	intergenic	9.093158	crovir-transcript-8227	133149751	10.778813	0.543876	TRUE	31619	FALSE	0.024812	0.024812	0.005059	0.005059	0.001229	0.006288	0.05718	0.060223	0.225616	0.175305	NA	NonVenom	NA
scaffold-ma1	136340135	136340367	genic|scaffold-ma1:136340135.0-136340367	genic	2.149597	crovir-transcript-8279	136338193	11.978086	0.988644	TRUE	2058	FALSE	0.123436	0.123436	0.079271	0.079271	0.001229	0.080501	0.173044	0.052767	0.265338	0.057311	NA	NonVenom	NA
scaffold-ma1	136496130	136497442	intergenic|scaffold-ma1:136496130.0-136497442	intergenic	33.070965	crovir-transcript-8279	136338193	11.978086	0.988644	TRUE	158593	FALSE	0.006101	0.006101	0.008663	0.008663	0.001229	0.009892	0.327146	0.099757	0.201752	0.043577	NA	NonVenom	NA
scaffold-ma1	138500521	138501057	intergenic|scaffold-ma1:138500521.0-138501057	intergenic	3.36219	crovir-transcript-8313	138509247	10.279976	0.399253	TRUE	8458	FALSE	0.078136	0.078136	0.03529	0.03529	0.001229	0.036519	0.122784	0.098414	0.26271	0.091624	NA	NonVenom	NA
scaffold-ma1	138510855	138511669	intergenic|scaffold-ma1:138510855.0-138511669	intergenic	13.767512	crovir-transcript-8313	138509247	10.279976	0.399253	TRUE	2015	FALSE	0.123436	0.123436	0.025834	0.025834	0.001229	0.027063	0.372592	0.298642	1.699407	0.592697	NA	NonVenom	NA
scaffold-ma1	142031628	142032430	intergenic|scaffold-ma1:142031628.0-142032430	intergenic	12.851131	crovir-transcript-8350	142048303	10.129252	0.759458	TRUE	16274	FALSE	0.044218	0.044218	0.010548	0.010548	0.001229	0.011777	0.151344	0.070733	0.56825	0.122854	NA	NonVenom	NA
scaffold-ma1	142050438	142050660	genic|scaffold-ma1:142050438.0-142050660	genic	2.106466	crovir-transcript-8350	142048303	10.129252	0.759458	TRUE	2246	FALSE	0.123436	0.123436	0.054533	0.054533	0.001229	0.055762	0.117461	0.054897	0.260014	0.056214	NA	NonVenom	NA
scaffold-ma1	142050971	142051279	genic|scaffold-ma1:142050971.0-142051279	genic	5.094138	crovir-transcript-8350	142048303	10.129252	0.759458	TRUE	2822	FALSE	0.123436	0.123436	0.054533	0.054533	0.001229	0.055762	0.284061	0.132759	0.6288	0.135944	NA	NonVenom	NA
scaffold-ma1	149359673	149360027	genic|scaffold-ma1:149359673.0-149360027	genic	7.959676	crovir-transcript-8423	149359125	10.409834	0.95573	TRUE	725	FALSE	0.123436	0.123436	0.072117	0.072117	0.001229	0.073346	0.583813	0.181675	0.982511	0.173889	NA	NonVenom	NA
scaffold-ma1	154704519	154705301	intergenic|scaffold-ma1:154704519.0-154705301	intergenic	15.70229	crovir-transcript-8460	154768203	11.340903	0.942612	TRUE	63293	FALSE	0.013566	0.013566	0.006943	0.006943	0.001229	0.008172	0.128324	0.071041000000000007	0.21301	0.064684	NA	NonVenom	NA
scaffold-ma1	154816605	154817600	intergenic|scaffold-ma1:154816605.0-154817600	intergenic	11.376098	crovir-transcript-8460	154768203	11.340903	0.942612	TRUE	48899.5	FALSE	0.016979	0.016979	0.016558	0.016558	0.001229	0.017787	0.202349	0.112023	0.193158	0.058656	NA	NonVenom	NA
scaffold-ma1	168088594	168089264	intergenic|scaffold-ma1:168088594.0-168089264	intergenic	9.268605	crovir-transcript-8667	168111683	10.082522	0.473705	TRUE	22754	FALSE	0.033034	0.033034	0.01576	0.01576	0.001229	0.016989	0.157464	0.139546	0.306182	0.178892	NA	NonVenom	NA
